Date_Time,Type,MMSI,IMO,CallSign,Name,TypeOfShipAndCargoType,DimensionToBow,DimensionToStern,DimensionToPort,DimensionToStarboard,TypeOfElectronicPositionFixingDevice,ETAMonthUTC,ETADayUTC,ETAHourUTC,ETAMinuteUTC,Destination,
2023-05-25 13:10:19.715713,5,419070400,7227994,'AUQZ','SEA VENTURE',<ShipType.Tug: 52>,0,51,0,12,12,5,13,0,3.4,'MUMBAI',
2023-05-25 13:10:19.715713,5,419070400,7227994,'AUQZ','SEA VENTURE',<ShipType.Tug: 52>,0,51,0,12,12,5,13,0,3.4,'MUMBAI',
2023-05-25 13:10:19.845827,5,419901983,8536471,'8WQO','LTB300',<ShipType.OtherType_NoAdditionalInformation: 99>,70,37,5,29,3,29,17,0,4.2,'BASSEIN FIELD',
2023-05-25 13:10:28.724962,5,212531000,9673654,'5BDV4','NORDPANTHER',<ShipType.Cargo_HazardousCategory_A: 71>,157,13,15,13,5,26,3,30,6.8,'NHAVASHEVA JNCT',
2023-05-25 13:10:31.444709,5,36702,0,'VT-HLS','VT-HLS',<ShipType.OtherType_NoAdditionalInformation: 99>,9,9,9,9,0,0,24,60,0,'',
2023-05-25 13:10:39.263901,5,538004002,9490301,'V7UF2','FUJI GALAXY',<ShipType.Tanker: 80>,130,29,21,6,5,25,1,30,9.1,'INBOM',
2023-05-25 13:10:41.086997,5,419076800,9510163,'AURQ','OFFSHORE RUNNER',<ShipType.OtherType: 90>,8,39,3,7,0,0,24,60,0,'-',
2023-05-25 13:10:46.263671,5,419001106,9429596,'AWOQ','MARIA',<ShipType.OtherType: 90>,9,40,7,6,5,22,12,0,4.3,'MUMBAI',
2023-05-25 13:10:47.953176,5,419900460,0,'8TBQ','SEA STALLION',<ShipType.OtherType_Reserved: 95>,65,17,16,5,5,16,8,0,3.2,'MUMBAI',
2023-05-25 13:10:49.233085,5,419000346,8216552,'AVNG','SUMAYLA ONE',<ShipType.OtherType: 90>,15,44,6,6,5,21,10,0,3,'IN BOM',
2023-05-25 13:10:51.682842,5,419060600,8129096,'AUHW','HAL SUPPORTER',<ShipType.OtherType: 90>,15,46,2,10,4,5,18,0,3.5,'MUMBAI',
2023-05-25 13:10:54.702591,5,419900450,0,'8TBP','SEA JAGUAR',<ShipType.OtherType: 90>,0,85,0,20,5,25,5,0,3.2,'E4 ANCHORAGE',
2023-05-25 13:10:55.042541,5,538010526,9964106,'V7A6174','YASA URANUS',<ShipType.Cargo: 70>,171,28,20,12,5,21,20,30,14.1,'INBOM',
2023-05-25 13:10:55.602494,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 13:10:56.702438,5,419001481,9242156,'VTEB','PATRIOT',<ShipType.Tanker: 80>,147,33,16,16,5,26,11,0,10,'JNPT,
2023-05-25 13:10:57.662297,5,419001111,9796092,'AWOV','LOTUS STAR',<ShipType.Tug: 52>,16,16,6,6,12,9,14,0,4.4,'JNPT',
2023-05-25 13:10:58.832242,5,419001065,9266293,'AWNB','VMS 6',<ShipType.OtherType_NoAdditionalInformation: 99>,7,20,4,4,0,0,24,60,1.5,'MUMBAI',
2023-05-25 13:11:00.482067,5,419902025,0,'8WSE','SHMXXV',<ShipType.OtherType_NoAdditionalInformation: 99>,19,0,0,4,0,0,0,0,5,'MUMBAI AN',
2023-05-25 13:11:01.181998,5,419728000,9392834,'AUVT','GREATSHIP DHRITI',<ShipType.Tug: 52>,17,57,6,10,5,15,16,0,4,'MUMBAI',
2023-05-25 13:11:01.181998,5,419728000,9392834,'AUVT','GREATSHIP DHRITI',<ShipType.Tug: 52>,17,57,6,10,5,15,16,0,4,'MUMBAI',
2023-05-25 13:11:01.361995,5,419020500,8026476,'VWLE','SUMAI TANGKAS',<ShipType.Passenger_NoAdditionalInformation: 69>,8,21,3,4,1,10,9,0,1.5,'MUMBAI',
2023-05-25 13:11:05.851496,5,356641000,9300881,'H8IA','IKI',<ShipType.Cargo_NoAdditionalInformation: 79>,124,26,7,17,5,26,12,30,7.6,'IN IXY',
2023-05-25 13:11:12.851344,5,419084700,8121159,'AUZF','SEA CHEETAH',<ShipType.Tug: 52>,50,18,4,10,5,22,12,30,4.6,'DIGHI MUM',
2023-05-25 13:11:12.851344,5,419084700,8121159,'AUZF','SEA CHEETAH',<ShipType.Tug: 52>,50,18,4,10,5,22,12,30,4.6,'DIGHI MUM',
2023-05-25 13:11:12.891263,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 13:11:14.061385,5,419000298,9547245,'AVLM','SCI KUNDAN',<ShipType.OtherType_Reserved: 95>,15,51,7,9,11,17,13,30,4.8,'MUMBAI',
2023-05-25 13:11:23.020522,5,419009000,9294616,'VTGJ','BLOSSOM',<ShipType.Tanker: 80>,0,0,0,0,7,8,11,0,5.8,'IN BOM',
2023-05-25 13:11:24.750278,5,477044300,8414726,'VRDA9','ZHEN HUA 24',<ShipType.Cargo: 70>,205,39,26,14,5,20,6,30,9,'MUMBAI',
2023-05-25 13:11:28.116475,5,419697000,8407979,'AUUD','SAGA',<ShipType.OtherType_NoAdditionalInformation: 99>,90,20,10,9,5,16,23,0,3.2,'HEERA FIELD',
2023-05-25 13:11:31.769498,5,419701000,9471939,'AUUF','OCEAN     DIAMOND',<ShipType.OtherType: 90>,10,60,11,6,3,17,14,0,4.3,'BFL MUMBAI',
2023-05-25 13:11:36.539175,5,419000184,9082104,'AVHY','M V KOMAL',<ShipType.Cargo_NoAdditionalInformation: 79>,64,14,7,5,12,28,12,30,2.5,'MUMBAI',
2023-05-25 13:11:41.418257,5,419000218,9576387,'AVJF','N B PRASAD',<ShipType.OtherType_NoAdditionalInformation: 99>,12,47,10,5,5,26,6,0,5,'BFL',
2023-05-25 13:11:44.277891,5,419900470,8646604,'8TBR','SEA PATRIOT',<ShipType.OtherType_NoAdditionalInformation: 99>,80,11,21,6,5,12,0,0,3.5,'MUMBAI',
2023-05-25 13:11:46.277725,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 13:11:52.757132,5,419603000,8302959,'AUNJ','SEAMEC PRINCESS',<ShipType.Cargo: 70>,83,40,12,12,5,26,7,30,6.4,'MUMBAI  .,
2023-05-25 13:11:55.496986,5,419009000,9294616,'VTGJ.','M.T.BLOSSOM',<ShipType.Tanker: 80>,97,30,10,10,5,22,8,30,5.9,'NHAVA SHEVA',
2023-05-25 13:11:58.196646,5,419001410,9277498,'VTAF','MP WORKBOAT 1',<ShipType.OtherType_NoAdditionalInformation: 99>,7,60,14,6,5,2,18,35,3.8,'PNV ANCHORAGE',
2023-05-25 13:11:59.446653,5,416467000,9462706,'BLHM','YM UBIQUITY',<ShipType.Cargo_HazardousCategory_D: 74>,241,92,16,27,5,27,5,30,13.9,'INNSA>INPAV',
2023-05-25 13:12:00.223160,5,419385000,8418851,'VVJK','SAMUDRA SARVEKSHAK',<ShipType.OtherType_NoAdditionalInformation: 99>,19,64,10,6,5,30,1,54,6.5,'MUMBAI',
2023-05-25 13:12:03.636732,5,419001296,0,'AWVW','FB14',<ShipType.Tug: 52>,10,24,8,2,11,17,8,0,2.8,'MUMBAI',
2023-05-25 13:12:03.896214,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 13:12:04.056180,5,419001491,9320910,'VTEL','MP AHTS 1',<ShipType.OtherType: 90>,7,60,5,10,12,14,9,0,3.4,'ALANG',
2023-05-25 13:12:04.596027,5,419001053,9404211,'AWMP','OCEAN AQUAMARINE',<ShipType.OtherType_Reserved: 95>,18,39,6,7,2,28,15,0,4.2,'MUMBAI',
2023-05-25 13:12:07.345790,5,419093300,9253557,'AVCZ','OFFSHORE SUPPORTER',<ShipType.Tug: 52>,11,46,5,9,1,13,14,0,3.2,'MUMBAI',
2023-05-25 13:12:08.835669,5,419001174,0,'','MANOHAR',<ShipType.NotAvailable: 0>,0,0,0,0,10,1,10,35,0,'',
2023-05-25 13:12:14.065180,5,538007023,9494242,'V7JZ5','LIBRA',<ShipType.Cargo: 70>,169,20,16,16,5,23,19,30,11.8,'IN BOM',
2023-05-25 13:12:17.125546,5,419001591,9413482,'VTIQ','SHIVANSH ARYAN',<ShipType.OtherType_NoAdditionalInformation: 99>,15,48,5,10,5,18,7,0,4.2,'MUMBAI',
2023-05-25 13:12:23.984680,5,419000341,0,'AVNB','T-213',<ShipType.OtherType_Reserved: 95>,5,8,2,2,0,0,24,60,1,'',
2023-05-25 13:12:26.114620,5,419900150,9298844,'8TAO','MATSYA VRUSHTI',<ShipType.Fishing: 30>,37,38,8,8,4,30,6,0,2,'MUMBAI',
2023-05-25 13:12:31.314191,5,419779000,9524918,'AUZY','SCI MUKTA',<ShipType.NotAvailable: 0>,12,52,4,11,5,18,6,0,5,'MUMBAI',
2023-05-25 13:12:32.834140,5,0,9109835,'','SAMARPAN',<ShipType.NotAvailable: 0>,59,23,5,9,2,19,10,0,2.4,'',
2023-05-25 13:12:33.123963,5,0,9109835,'','SAMARPAN',<ShipType.NotAvailable: 0>,59,23,5,9,2,19,10,0,2.4,'',
2023-05-25 13:12:36.323706,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,161,29,16,16,5,16,7,30,9.6,'MUMBAI',
2023-05-25 13:12:36.723648,5,419902252,0,'8TBA2','M.L.SHEETAL 7',<ShipType.OtherType_NoAdditionalInformation: 99>,0,0,0,0,1,4,16,0,3,'MUMBAI',
2023-05-25 13:12:41.343151,5,419000491,8654687,'AVRG','RADHA KRISHNA III',<ShipType.Cargo_Reserved: 75>,64,10,11,5,6,1,13,30,1.8,'SEA TRIAL',
2023-05-25 13:12:44.462838,5,636009943,8756485,'00ELQD8','DEEPSEA FORTUNE',<ShipType.OtherType: 90>,15,66,9,9,0,0,24,60,0,'AT ANCHOR',
2023-05-25 13:12:47.292576,5,477648500,9387346,'VRRY5','QI SHUN',<ShipType.Cargo: 70>,179,11,18,14,5,16,7,30,9.6,'MUMBAI',
2023-05-25 13:12:52.832194,5,371451000,9321873,'3ECS4','GINGA JAGUAR',<ShipType.Tanker_HazardousCategory_A: 81>,136,24,21,6,5,25,14,30,10.3,'MUMBAI',
2023-05-25 13:12:54.861913,5,477241800,9301811,'VRBY8','SEASPAN LAHORE',<ShipType.Cargo: 70>,192,68,18,14,5,26,0,30,11.1,'INNSA',
2023-05-25 13:12:55.021906,5,441708000,9626015,'D7PB','PAN BONITA',<ShipType.Cargo: 70>,157,32,7,23,6,24,6,0,10.5,'INBOM',
2023-05-25 13:12:55.931844,5,538008317,9850769,'V7A2231','JABAL ALMISHT',<ShipType.Cargo: 70>,168,31,9,23,5,22,12,0,11.8,'MUMBAI',
2023-05-25 13:12:57.102306,5,419001125,9165906,'AWPI','HALANI 6',<ShipType.OtherType: 90>,15,52,7,9,12,23,11,0,3.8,'MUMBAI PNV',
2023-05-25 13:12:58.942128,5,412348000,9323558,'BOCB7','KANG HONG',<ShipType.Cargo: 70>,168,22,16,16,5,20,11,30,6.5,'MUMBAI',
2023-05-25 13:13:01.231392,5,538003035,9324875,'V7NX2','NAVIOS INDIGO',<ShipType.Cargo: 70>,192,68,17,15,5,25,12,30,13,'NHAVA SHEVA',
2023-05-25 13:13:01.611340,5,419001201,8304799,'AWSF','WILCHIEF 1',<ShipType.Sailing: 36>,45,35,9,9,5,24,0,30,5.5,'MUMBAI',
2023-05-25 13:13:04.591089,5,419001366,9370678,'AWYN','PRIYA TWENTY SEVEN',<ShipType.Tug: 52>,67,10,10,5,5,17,8,0,5.4,'MUMBAI',
2023-05-25 13:13:05.130926,5,419000966,9214458,'AWJI','OFFSHORE RANGER',<ShipType.Cargo: 70>,15,50,5,10,5,6,12,0,4.2,'NHAVA',
2023-05-25 13:13:05.723480,5,636091959,9460356,'A8UX4','MSC SAVONA',<ShipType.Cargo_HazardousCategory_A: 71>,142,224,28,23,5,29,5,30,13.8,'INNSA > INMUN',
2023-05-25 13:13:05.995176,5,419047400,8873219,'AUEI','MV CHENAB',<ShipType.Passenger_NoAdditionalInformation: 69>,10,22,4,3,1,28,12,0,1.2,'MUMBAI',
2023-05-25 13:13:06.571156,5,374475000,9863857,'3EGN2','EVA LONDON',<ShipType.Cargo: 70>,181,19,23,9,5,25,2,0,10.7,'IN KRN',
2023-05-25 13:13:07.340817,5,419000640,0,'AVWW','COASTAL TRIUMPH',<ShipType.DredgingOrUnderwaterOps: 33>,13,51,8,5,3,20,16,0,3.4,'MUMBAI',
2023-05-25 13:13:08.220798,5,419001609,9786906,'VTJI','OCEAN LEGEND',<ShipType.Tug: 52>,11,21,9,3,1,25,4,16,5,'MUMBAI INDIA',
2023-05-25 13:13:09.850503,5,419001522,9892303,'VTFU','JSW VISHALGAD',<ShipType.Cargo: 70>,105,17,4,16,5,26,3,45,4.6,'DMTAR',
2023-05-25 13:13:10.140593,5,511100932,9548770,'T8A4155','AMBAR',<ShipType.OtherType_NoAdditionalInformation: 99>,9,19,5,4,4,23,5,30,3.2,'',
2023-05-25 13:13:10.861561,5,356641000,9300881,'H8IA','IKI',<ShipType.Cargo_NoAdditionalInformation: 79>,124,26,7,17,5,26,12,30,7.6,'IN IXY',
2023-05-25 13:13:12.590426,5,419001230,9785586,'AWTI','ASL ABABEEL',<ShipType.OtherType: 90>,21,47,10,8,5,1,3,45,4.6,'NHAVA',
2023-05-25 13:13:21.069607,5,419566000,9333515,'AUJR','MPV PSV1',<ShipType.Cargo: 70>,15,52,6,10,5,26,4,0,5,'NHAVA',
2023-05-25 13:13:21.469538,5,419001665,9891074,'VTLY','JSW MANIKGAD',<ShipType.Cargo: 70>,112,10,8,12,4,26,1,0,4.9,'DHARAMTAR',
2023-05-25 13:13:23.049280,5,419001747,9274850,'VTPQ','DSV SHIVANSH PRIYA',<ShipType.DivingOps: 34>,10,51,12,4,5,1,7,0,4.7,'MUMBAI',
2023-05-25 13:13:24.619575,5,419001473,9799238,'VTDI','KNK JYOTI',<ShipType.Tug: 52>,16,20,5,7,5,23,23,0,5.1,'MUMBAI PORT',
2023-05-25 13:13:33.878316,5,419001542,9339870,'VTHB','GARNET',<ShipType.Tug: 52>,10,50,6,6,5,17,10,0,4,'MUMBAI',
2023-05-25 13:13:34.778330,5,440047000,9305544,'D7DF','CNC DREAM',<ShipType.Tanker: 80>,121,23,7,17,5,25,15,0,8.8,'IN NSA',
2023-05-25 13:13:36.538144,5,563157500,9791078,'9V8002','TSUKUYOMI ETERNITY',<ShipType.Cargo: 70>,152,28,19,11,5,22,6,0,6.4,'IN BOM',
2023-05-25 13:13:37.397990,5,419000392,9641170,'AVOX','TRITON ENERGY',<ShipType.NotAvailable: 0>,16,17,5,5,5,14,10,0,3.5,'MUMBAI',
2023-05-25 13:13:44.937384,5,215209000,9205940,'9HGO7','MV SEAVENUS',<ShipType.Cargo: 70>,163,27,18,14,5,16,6,30,8.4,'MUMBAI,
2023-05-25 13:13:46.247256,5,419001795,9326598,'VTSI','GREEN ASHA',<ShipType.Tanker: 80>,138,37,20,8,5,23,4,0,9.8,'JNPT_INDIA',
2023-05-25 13:13:50.326871,5,419000372,9386134,'AVOD','CHANDRA SUN',<ShipType.Towing_LengthOver200: 32>,10,22,3,7,5,12,15,0,3,'MUMBAI',
2023-05-25 13:13:50.806824,5,419060600,8129096,'AUHW','HAL SUPPORTER',<ShipType.OtherType: 90>,15,46,2,10,4,5,18,0,3.5,'MUMBAI',
2023-05-25 13:13:55.686414,5,355187000,9725586,'3EOR','BULK CASTOR',<ShipType.Cargo: 70>,170,30,24,12,5,21,19,30,11.6,'IN BOM',
2023-05-25 13:13:56.136324,5,432729000,9426362,'7JGF','DAEDALUS LEADER',<ShipType.Cargo_NoAdditionalInformation: 79>,21,179,8,24,5,29,15,30,8.7,'LK HBA',
2023-05-25 13:13:59.025504,5,419001552,9899155,'VTHM','JSW VAJRAGAD',<ShipType.Cargo: 70>,111,11,15,5,5,23,20,30,4.9,'DHARAMTAR',
2023-05-25 13:14:02.785174,5,419901202,0,'8TUD','SHM 21',<ShipType.HSC: 40>,15,4,2,2,9,1,2,0,0,'JNPT_',
2023-05-25 13:14:05.894999,5,538003252,9352391,'V7PK9','WADI BANI KHALID',<ShipType.Cargo_HazardousCategory_A: 71>,192,68,15,17,6,3,20,0,8.9,'SGSIN PEBGA',
2023-05-25 13:14:07.424746,5,419047300,8873439,'AUEJ','MV RAAVI',<ShipType.OtherType_NoAdditionalInformation: 99>,0,0,0,0,5,25,16,0,2,'MUMBAI',
2023-05-25 13:14:07.684828,5,419010200,9226217,'VWWH','MT SHIVALI',<ShipType.OtherType: 90>,12,16,5,4,5,14,3,0,3.4,'MUMBAI',
2023-05-25 13:14:10.864873,5,419001526,9892327,'VTGC','JSW SURYAGAD',<ShipType.Cargo: 70>,107,15,4,16,5,27,3,30,3.2,'JAIGARH',
2023-05-25 13:14:11.374464,5,246663000,9551947,'PBXK','HAPPY DIAMOND',<ShipType.Cargo: 70>,145,12,19,7,5,26,8,0,7.3,'MUMBAI',
2023-05-25 13:14:11.701688,5,419000660,0,'AVXQ','H490    .',<ShipType.OtherType_NoAdditionalInformation: 99>,13,10,3,3,0,0,24,60,0,'',
2023-05-25 13:14:12.064324,5,419001258,9776638,'AWUK','OCEAN FREEDOM',<ShipType.Tug: 52>,12,20,4,8,11,30,15,20,3.9,'JNPT INDIA.',
2023-05-25 13:14:13.524289,5,538007142,9503287,'V7OQ9','TRISTAR PROSPERITY',<ShipType.Cargo: 70>,162,27,26,6,5,28,1,30,6.8,'MINA SAQR',
2023-05-25 13:14:14.244213,5,41333,0,'VT-RRE','SAR AIRCRAFT VT-RRE',<ShipType.NotAvailable: 0>,0,0,0,0,1,1,0,26,0,'',
2023-05-25 13:14:14.964134,5,419902313,9875587,'8TDI2','M2M-1',<ShipType.Passenger_NoAdditionalInformation: 69>,47,48,11,7,11,23,0,0,2.4,'MUMBAI',
2023-05-25 13:14:16.544362,5,538004297,9625815,'V7WG8','BEKS CENK',<ShipType.Cargo: 70>,161,29,13,19,5,17,18,0,11.8,'MUMBAI',
2023-05-25 13:14:18.993808,5,419000648,9607332,'AVXE','GREATSHIP RACHNA',<ShipType.OtherType_NoAdditionalInformation: 99>,16,62,8,9,5,26,6,30,5,'NHAVA',
2023-05-25 13:14:23.553360,5,419001772,9535357,'VTQZ','UXMAL FORTUNE',<ShipType.Tug: 52>,15,40,4,7,5,23,6,0,4,'MUMBAI',
2023-05-25 13:14:26.862953,5,419001527,9892315,'VTGD','JSW UDAIGAD',<ShipType.Cargo: 70>,107,15,4,16,5,26,10,30,4.5,'DARAMTHAR',
2023-05-25 13:14:28.926091,5,419001548,9899179,'VTHI','JSW DEVGAD',<ShipType.Sailing: 36>,111,11,15,5,5,25,12,30,4.4,'DMTR',
2023-05-25 13:14:28.926091,5,419001548,9899179,'VTHI','JSW DEVGAD',<ShipType.Sailing: 36>,111,11,15,5,5,25,12,30,4.4,'DMTR',
2023-05-25 13:14:28.992864,5,419001465,9825180,'VTCY','OCEAN DIGNITY',<ShipType.Tug: 52>,16,14,8,4,7,21,5,0,3.8,'MUMBAI INDIA',
2023-05-25 13:14:28.992864,5,419001465,9825180,'VTCY','OCEAN DIGNITY',<ShipType.Tug: 52>,16,14,8,4,7,21,5,0,3.8,'MUMBAI INDIA',
2023-05-25 13:14:29.022804,5,419001515,9928140,'VTFL','RAAFI',<ShipType.Tug: 52>,7,20,6,3,5,20,13,20,2.5,'MUMBAI',
2023-05-25 13:14:30.482724,5,419000618,9658850,'AVVB','ORCHID STAR',<ShipType.Fishing: 30>,5,24,4,4,4,28,13,0,2.8,'MUMBAI',
2023-05-25 13:14:35.312256,5,419000860,9680827,'AWFH','TAG 13',<ShipType.NotAvailable: 0>,18,47,9,7,5,18,10,30,4.2,'MUMBAI',
2023-05-25 13:14:38.221918,5,626231000,9531765,'TRAM9','IZABEL',<ShipType.Tanker: 80>,95,15,6,12,5,24,12,0,6.8,'IN BOB',
2023-05-25 13:14:38.731864,5,538010625,9505716,'V7A7164','SAFEEN AVATAR',<ShipType.Cargo: 70>,5,24,4,4,10,12,15,0,4.1,'AT ANCHOR',
2023-05-25 13:14:39.051829,5,636020364,9887372,'D5YW4','SOLAR ROMA',<ShipType.Tanker: 80>,132,37,5,20,5,25,6,0,9.1,'IN BOM',
2023-05-25 13:14:45.291302,5,355098000,9145798,'3FBK7','GLOBAL HARVEST',<ShipType.Cargo: 70>,134,20,13,13,5,14,5,30,8.5,'MUMBAI IN',
2023-05-25 13:14:45.821268,5,419074100,8924563,'AUSM','MEENAKSHI',<ShipType.OtherType: 90>,0,0,0,0,2,28,6,0,1.9,'MUMBAI',
2023-05-25 13:14:49.210902,5,419090700,9555541,'AVCF','MARIGOLD',<ShipType.NotAvailable: 0>,7,30,5,5,5,22,13,0,4.2,'MUMBAI',
2023-05-25 13:14:52.570874,5,419001673,9346122,'VTMG','BW TYR',<ShipType.Tanker: 80>,185,40,21,15,5,25,9,30,7.8,'IN BOM',
2023-05-25 13:14:53.290539,5,636022492,9573842,'5LJB3','GEOSTAR',<ShipType.Cargo: 70>,171,28,21,11,5,25,17,30,9.1,'IDDMT',
2023-05-25 13:14:53.710635,5,419172000,9129524,'VVJO','MV.GURU PRASAD',<ShipType.Cargo: 70>,60,19,7,8,5,27,2,0,3.4,'MUMBAI',
2023-05-25 13:14:55.820415,5,419000128,9575618,'AVFX','SCI   YAMUNA',<ShipType.OtherType_HazardousCategory_D: 94>,12,67,11,5,5,25,12,0,4,'MUMBAI',
2023-05-25 13:14:56.670303,5,419000620,8657873,'AVWD','SURYA 2',<ShipType.Cargo: 70>,62,8,4,10,5,24,3,0,3.1,'DHARMTAR',
2023-05-25 13:15:05.609409,5,419001493,9744726,'VTEN','OCEAN VICTOR',<ShipType.OtherType_HazardousCategory_B: 92>,22,10,6,5,12,27,3,0,4,'MUMBAI',
2023-05-25 13:15:05.609409,5,419001493,9744726,'VTEN','OCEAN VICTOR',<ShipType.OtherType_HazardousCategory_B: 92>,22,10,6,5,12,27,3,0,4,'MUMBAI',
2023-05-25 13:15:05.689452,5,419001246,9773026,'AWTY','KNK DISHA',<ShipType.Tug: 52>,13,19,9,3,5,27,8,0,5.2,'',
2023-05-25 13:15:07.179851,5,419093300,9253557,'AVCZ','OFFSHORE SUPPORTER',<ShipType.Tug: 52>,11,46,5,9,1,13,14,0,3.2,'MUMBAI',
2023-05-25 13:15:08.459211,5,419783000,9524889,'AVAB','SCI PANNA',<ShipType.Sailing: 36>,12,52,4,11,9,17,4,0,5.2,'PNV',
2023-05-25 13:15:08.729154,5,564927000,9708112,'9V2381','CREST ARGUS 2',<ShipType.OtherType: 90>,14,64,11,7,5,24,7,30,5.5,'MUMBAI',
2023-05-25 13:15:13.317964,5,352823000,9414967,'3ENU8','GENIUS ACE',<ShipType.Cargo: 70>,128,19,17,8,5,26,15,0,7.7,'MUMBAI',
2023-05-25 13:15:14.248633,5,419001641,9319507,'VTLB.','VARSHNE',<ShipType.Cargo_HazardousCategory_A: 71>,10,50,7,8,5,22,16,0,4.2,'MUMBAI PORT',
2023-05-25 13:15:17.128344,5,419001110,9796080,'AWOU','DAISY STAR',<ShipType.Cargo_Reserved: 75>,16,16,6,6,5,14,21,0,5,'MUMBAI',
2023-05-25 13:15:17.128344,5,419001110,9796080,'AWOU','DAISY STAR',<ShipType.Cargo_Reserved: 75>,16,16,6,6,5,14,21,0,5,'MUMBAI',
2023-05-25 13:15:17.178421,5,419000667,0,'','K560',<ShipType.OtherType_NoAdditionalInformation: 99>,0,0,0,0,0,0,24,60,0,'',
2023-05-25 13:15:17.418484,5,636019951,9360697,'A8QD6','APOLLON D',<ShipType.Cargo_HazardousCategory_A: 71>,196,13,15,15,6,1,10,0,9.5,'MYPKG',
2023-05-25 13:15:20.438025,5,419000334,0,'AVNA','T 212',<ShipType.OtherType: 90>,5,8,1,2,0,0,24,60,0,'',
2023-05-25 13:15:21.817976,5,373383000,9642136,'3EWM','DIAMOND QUEEN',<ShipType.Cargo: 70>,171,28,11,21,5,12,10,0,10.3,'IN BOM',
2023-05-25 13:15:23.897804,5,419057700,8928272,'AUHT','N P ENAKSHI',<ShipType.Tug: 52>,0,29,0,9,5,23,22,0,3.5,'MUMBAI',
2023-05-25 13:15:28.207384,5,375087000,9649354,'J8B6131','ALLIANZ INTREPID',<ShipType.OtherType_NoAdditionalInformation: 99>,51,60,18,17,5,15,10,0,4,'MUMBAI ANCHORAGE',
2023-05-25 13:15:30.537188,5,273450080,9849930,'UBSS3','TREWENNA',<ShipType.Tug: 52>,13,28,6,7,5,16,17,0,2.6,'MUMBAI',
2023-05-25 13:15:30.537188,5,273450080,9849930,'UBSS3','TREWENNA',<ShipType.Tug: 52>,13,28,6,7,5,16,17,0,2.6,'MUMBAI',
2023-05-25 13:15:30.647169,5,419469000,9106833,'AUCM','PIONEER STAR',<ShipType.Towing: 31>,13,10,4,3,4,11,17,0,3,'MUMBAI',
2023-05-25 13:15:31.817121,5,419551000,7430541,'AUJB','SEA CONQUEST',<ShipType.NotAvailable: 0>,10,46,10,3,5,17,16,0,3.5,'E4ANCHORAGE',
2023-05-25 13:15:32.916873,5,538010328,9714721,'V7A5898','VENTURE',<ShipType.Cargo: 70>,171,28,10,22,4,25,12,30,11,'IN DMT',
2023-05-25 13:15:34.056898,5,636021344,9905320,'5LDM9','AFRICA',<ShipType.Tanker: 80>,229,47,29,19,5,24,12,30,15.7,'MUMBAI INDIA',
2023-05-25 13:15:34.856811,5,419575000,9221176,'AUKI','PFS SUPPLIER',<ShipType.Tug: 52>,52,15,5,11,4,13,6,0,4.4,'P V ANCHORAGE',
2023-05-25 13:15:35.206762,5,419001353,9806263,'AWYA','OCEAN DIVINE',<ShipType.OtherType_NoAdditionalInformation: 99>,14,19,5,7,2,8,6,0,3.8,'JNPT,
2023-05-25 13:15:35.636771,5,419001575,9180061,'VTIE','PARASEA TWO',<ShipType.Tug: 52>,8,18,4,4,5,26,12,30,2.8,'MUMBAI',
2023-05-25 13:15:36.036603,5,419000004,5140912,'VVXI','N456',<ShipType.MilitaryOps: 35>,0,0,0,0,1,1,1,1,4,'INDIA',
2023-05-25 13:15:37.656553,5,419000391,964269300,'AVOW','BON VOYAGE',<ShipType.Cargo: 70>,50,20,4,9,5,25,17,0,3.4,'DHARAMTAR',
2023-05-25 13:15:40.386618,5,419000923,9529047,'AWHR','FUGRO MAPPER',<ShipType.OtherType: 90>,7,40,5,6,5,25,6,0,2.5,'MUMBAI ID',
2023-05-25 13:15:45.125847,5,419001231,9785598,'AWTJ','ASL BAGULA',<ShipType.OtherType: 90>,21,47,10,8,12,10,23,6,4.4,'NHAVA',
2023-05-25 13:15:45.125847,5,419001231,9785598,'AWTJ','ASL BAGULA',<ShipType.OtherType: 90>,21,47,10,8,12,10,23,6,4.4,'NHAVA',
2023-05-25 13:15:45.285815,5,419026700,9249427,'ATSA','MALAVIYA EIGHTEEN',<ShipType.OtherType: 90>,15,57,7,9,5,20,8,0,4.8,'NHAVA_',
2023-05-25 13:15:45.585820,5,419000482,9620865,'AVQX','WATER LILY',<ShipType.Tug: 52>,10,21,6,5,4,6,22,0,4.9,'MUMBAI',
2023-05-25 13:15:47.715491,5,419065300,9412256,'AUOV','CANARA JOG',<ShipType.Tug: 52>,18,18,6,4,4,25,19,0,3.9,'MUMBAI',
2023-05-25 13:15:52.115132,5,273399650,9826160,'UBZP4','WENNA',<ShipType.Tug: 52>,12,28,7,7,5,16,10,30,2.2,'MUMBAI',
